Root File,File Name,Total Groups
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-40-19_21.79,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-6-1_21.91,25
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-35-4_22.2,16
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-55-42_22.43,28
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-55-16_21.96,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-58-41_21.91,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-3-19_21.99,17
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-2-37_22.53,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-16-35_22.2,11
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-12-25_21.75,17
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-0-28_22.24,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-21-37_22.54,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-10-3_22.16,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-12-22_22.57,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-30-19_21.71,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-24-51_22.55,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-57-37_21.99,10
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-34-59_22.12,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-49-34_22.19,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-46-16_21.95,40
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-48-34_22.1,17
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-35-38_22.12,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-20-17_22.13,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-11-37_21.99,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-33-14_22.48,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-15-53_22.51,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-17-24_21.88,14
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-17-51_21.99,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-11-53_21.91,21
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-46-22_21.75,17
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-20-21_21.96,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-43-21_22.14,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-50-39_22.0,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-5-10_22.3,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-49-3_22.10,11
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-46-58_22.9,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-25-32_21.96,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-6-11_22.32,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-2-37_22.12,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-46-29_22.15,10
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-36-18_22.0,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-31-43_21.99,22
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-3-56_21.93,17
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-17-49_21.71,31
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-40-43_21.99,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-29-46_22.12,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-58-32_22.54,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-39-14_21.94,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-12-14_21.91,19
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-5-41_22.51,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-14-47_22.21,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-54-56_22.51,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-42-45_22.58,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-10-58_22.13,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-56-38_21.91,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-25-0_22.6,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-14-18_21.93,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-37-9_21.93,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-46-49_21.85,33
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-54-58_22.61,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-19-58_22.49,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-18-51_21.73,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-1-14_21.99,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-54-8_21.85,25
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-6-36_22.23,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-28-35_21.99,33
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-54-27_22.50,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-52-54_22.35,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-18-44_22.8,27
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-57-18_22.58,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-40-46_22.11,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-43-51_22.61,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-16-48_21.99,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-16-23_21.91,26
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-9-10_22.57,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-8-44_22.50,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-31-51_22.12,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-31-16_22.6,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-47-22_22.2,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-20-21_22.56,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-39-37_22.8,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-36-56_21.94,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-29-17_21.70,15
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-44-44_21.84,32
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-53-11_21.98,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-31-39_21.93,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-53-32_21.91,10
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-32-0_21.84,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-26-28_22.58,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-14-34_22.4,28
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-52-0_22.62,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-44-24_22.13,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-40-34_21.82,31
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-33-34_22.58,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-55-34_22.0,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-28-56_22.54,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-39-25_21.99,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-22-38_22.55,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-9-14_22.90,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-44-52_21.96,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-34-13_22.1,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-47-8_22.25,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-49-23_21.93,13
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-59-12_22.9,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-18-19_22.58,23
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-46-20_22.2,25
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-4-9_23.0,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-52-56_22.62,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-21-23_21.99,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-25-27_22.56,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-48-49_22.50,20
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-15-7_21.71,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-46-29_21.98,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-56-7_22.9,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-29-41_22.29,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-13-31_22.4,25
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-26-9_21.73,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-32-38_22.64,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-43-13_22.54,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-31-59_22.2,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-42-41_22.36,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-44-51_22.11,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-15-19_22.83,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-18-23_22.60,12
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-47-32_21.99,18
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-4-48_21.99,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-58-0_22.62,13
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-2-16_22.10,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-3-12_22.61,11
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-7-3_21.91,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-14-21_22.31,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-31-58_21.94,12
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-15-32_22.3,34
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-42-24_21.81,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-7-43_22.53,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-2-51_22.43,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-17-38_22.5,19
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-44-14_22.55,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-55-28_22.53,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-50-10_22.54,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-54-2_22.61,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-36-18_22.46,16
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-57-24_22.25,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-17-6_21.93,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-33-2_21.85,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-31-37_22.64,12
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-32-24_22.0,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-41-44_22.62,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-6-7_22.59,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-37-59_21.98,24
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-5-6_22.59,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-2-4_22.2,23
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-17-6_21.95,33
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-53-45_22.0,23
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-15-23_22.30,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-50-59_22.61,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-26-58_22.0,40
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-17-42_22.56,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-31-47_21.72,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-31-48_22.55,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-1-51_22.17,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-47-6_22.54,16
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-31-11_21.82,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-34-35_22.58,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-56-21_22.12,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-51-0_21.85,27
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-52-36_22.2,30
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-43-44_22.54,21
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-20-45_21.81,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-21-46_22.1,35
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-7-0_21.89,17
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-12-44_22.20,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-6-22_21.75,22
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-34-54_21.72,19
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-12-19_22.31,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-5-44_21.69,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-45-54_21.99,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-13-17_22.55,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-54-53_21.79,32
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-56-21_21.71,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-47-32_22.45,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-18-14_22.14,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-19-54_22.23,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-2-29_21.88,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-26-29_21.95,16
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-27-41_22.11,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-31-33_22.60,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-46-54_22.62,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-45-19_22.0,22
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-8-18_22.2,24
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-20-58_21.99,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-48-23_21.99,18
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-42-18_22.13,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-33-26_21.72,17
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-34-29_21.99,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-57-39_21.89,18
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-33-36_22.64,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-18-14_21.71,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-8-9_22.51,21
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-32-0_22.54,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-19-23_22.78,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-56-59_22.62,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-46-12_21.91,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-21-26_22.61,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-0-12_21.99,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-5-19_21.76,26
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-8-14_22.31,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-47-50_22.58,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-28-55_22.4,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-19-16_22.13,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-15-1_21.94,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-32-24_21.72,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-38-23_22.2,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-47-56_22.9,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-37-38_22.58,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-36-40_22.11,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-58-23_21.95,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-48-27_21.76,15
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-15-19_22.57,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-59-55_21.73,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-1-48_21.89,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-59-59_22.1,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-35-17_22.47,17
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-47-59_21.97,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-23-21_22.13,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-19-20_22.59,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-16-22_21.88,15
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-44-52_22.9,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-57-20_21.96,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-37-32_22.6,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-38-43_22.12,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-20-46_22.55,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-13-32_22.9,25
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-41-46_21.70,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-9-5_21.90,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-25-24_22.14,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-50-22_22.55,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-20-24_22.77,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-31-7_21.99,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-27-33_22.63,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-32-11_22.20,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-45-16_22.55,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-30-58_22.4,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-36-54_22.53,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-32-9_22.0,31
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-26-10_22.0,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-23-50_22.55,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-27-32_21.95,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-16-17_22.58,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-29-6_22.19,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-50-54_22.59,11
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-8-3_21.91,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-18-40_21.80,23
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-13-28_21.77,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-46-49_22.58,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-27-1_21.81,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-10-9_21.93,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-35-27_22.3,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-6-48_22.11,30
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-13-2_21.69,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-45-53_22.11,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-53-55_22.51,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-25-56_22.2,33
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-45-31_21.82,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-34-19_21.82,18
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-1-26_21.89,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-39-59_22.27,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-49-52_22.62,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-36-51_22.27,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-5-7_21.75,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-23-2_22.49,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-44-4_22.26,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-48-55_21.86,38
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-13-37_22.57,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-37-7_22.1,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-36-39_22.62,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-58-46_22.44,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-49-8_22.54,14
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-54-16_21.71,13
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-7-8_22.53,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-25-4_22.50,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-57-0_22.62,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-41-37_21.83,16
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-48-20_21.95,22
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-18-57_22.51,3
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-4-42_22.10,25
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-7-11_22.58,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-59-57_22.2,26
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-25-43_21.86,17
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-55-3_22.59,13
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-33-1_22.55,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-55-57_22.51,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-8-15_21.76,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-7-37_22.24,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-2-12_21.74,11
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-19-18_21.98,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-57-24_22.12,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-27-37_21.71,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-2-32_21.94,26
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-16-17_22.55,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-52-11_22.8,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-52-43_22.0,25
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-49-20_21.91,29
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-45-47_21.85,31
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-28-51_21.95,27
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-10-57_21.68,16
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-59-3_21.77,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-21-31_22.29,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-34-13_22.20,2
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-53-13_22.58,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-31-33_22.13,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-27-53_22.6,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-22-24_21.71,20
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-21-0_22.49,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-59-2_22.35,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-15-26_22.58,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-21-33_21.87,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-30-19_21.98,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-45-4_22.55,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-23-27_22.74,24
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-28-23_22.39,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-49-3_21.68,15
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-20-14_21.95,33
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-26-3_22.6,16
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-33-48_22.0,35
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-30-56_21.97,10
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-24-23_22.14,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-4-5_22.58,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-29-6_21.82,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-38-45_22.62,8
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-43-42_21.85,21
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-24-26_22.56,5
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-55-16_22.58,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-24-41_21.87,15
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-53-3_22.9,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-15-46_21.99,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-39-1_22.0,19
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-56-18_21.97,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-10-14_22.57,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__4-33-44_21.90,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-25-19_22.39,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-3-25_22.56,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-14-8_22.16,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-29-57_22.54,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-53-38_22.1,37
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-9-19_22.4,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__19-44-43_22.39,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-35-42_22.62,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-32-54_22.11,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-20-57_21.72,18
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-52-9_21.97,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-4-19_22.8,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-35-53_21.98,31
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-45-5_22.27,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-10-20_21.77,22
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-10-50_21.90,22
11_11_17_show_sott48khz,48000Hz13__12_11_17__0-16-12_21.97,21
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-57-55_21.99,14
